slug;title;description;cover_url;language;bunny_url
minha-esposa-e-a-chefe-vila;Minha Esposa é a Chefe Vilã;Sem Sinopse Minha Esposa é a Chefe Vilã assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773840605997-pp9qpi.jpg;legendado;https://doramasplus.b-cdn.net/Minha%20Esposa%20%C3%A9%20a%20Chefe%20Vil%C3%A3.mp4
quando-o-sangue-virou-veneno;Quando o Sangue virou Veneno;Sem Sinopse Quando o Sangue virou Veneno assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1774104173093-gaj8dmj.jpg;dublado;https://doramasplus.b-cdn.net/Quando%20o%20Sangue%20virou%20Veneno.mp4
va-torcer-bebe;Vá Torcer! Bebê;"Jane, mascote do time de líderes de torcida, sofre bullying na escola. Após um tornado destruir sua casa, ela precisa morar com seu antigo inimigo de infância, apelidado de ""Gordinho"". Para sua surpresa, ele agora é o alto e bonito capitão do time de basquete.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773316887257-05u5ej.jpg;dublado;https://doramasplus.b-cdn.net/V%C3%A1%20Torcer!%20Beb%C3%AA.mp4
quando-o-chefe-vira-tentacao;Quando o chefe vira Tentação;Ele sempre foi o chefe. Ela sempre foi profissional. Mas há uma linha tênue entre admiração e desejo — e quando essa linha começa a desaparecer, nenhum dos dois sabe mais como fingir que não sente.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765568440936-6c214g.jpg;legendado;https://doramasplus.b-cdn.net/Quando%20o%20chefe%20vira%20Tenta%C3%A7%C3%A3o.mp4
marido-dono-da-razao-casei-com-meu-super-protetor;Marido dono da Razão? Casei com meu Super Protetor!;Traída pelo marido com a cunhada por não poder engravidar, Nanda Ribeiro se vinga casando-se com o primo dele, o homem mais temido da cidade. Agora, o ex-marido arrependido terá que respeitá-la como sua nova cunhada e enfrentar a fúria do poderoso Félix Frota.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773318484874-wpr3aq.jpg;legendado;https://doramasplus.b-cdn.net/Marido%20dono%20da%20Raz%C3%A3o%2C%20Casei%20com%20meu%20Super%20Protetor!.mp4
apos-a-neve-fim-de-tudo;Após a Neve, Fim de Tudo;Isabela Nogueira era a herdeira do poderoso Grupo Nogueira, mas há cinco anos abriu mão de tudo para salvar seu amor Gabriel Ferreira, envenenado e em coma. Para isso, firmou um acordo com o renomado médico da família Monteiro: viveria sob identidade falsa como babá, cuidaria de Carlos Monteiro e ajudaria a reerguer o grupo em troca do tempo necessário para desenvolver o antídoto. Durante esse período, suportou humilhações e culpas alheias. A família prosperou às suas custas, mas a tratou como serva, como se tudo fosse obrigação. Quando o prazo terminou, ela virou o jogo. Identidade revelada, investimentos suspensos, a verdade finalmente exposta.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773319066339-lpz9br.jpg;legendado;https://doramasplus.b-cdn.net/Ap%C3%B3s%20a%20Neve%2C%20Fim%20de%20Tudo.mp4
quem-vai-envelhecer-ao-seu-lado;Quem vai Envelhecer ao seu Lado;Na vida passada, Sheila Gomes deu tudo de si por Murilo Guimarães, mas recebeu apenas traição e engano. Ao renascer no dia da escolha do noivo, ela decide abandonar o antigo amor idealizado e escolhe Ivan Duarte, que no futuro se tornaria um gigante da tecnologia. Convivendo com Ivan, Sheila descobre a paixão secreta e a proteção silenciosa que ele manteve por tantos anos, e percebe que o verdadeiro homem que merece seu amor sempre foi ele. Ao revelar a Murilo a verdade de que ele havia confundido sua identidade no passado, Sheila se liberta da antiga obsessão e, pouco a pouco, é conquistada pela dedicação de Ivan, permanecendo ao lado dele.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773321006278-zmeklg.jpg;dublado;https://doramasplus.b-cdn.net/Quem%20vai%20envelhecer%20ao%20seu%20lado.mp4
quando-o-tempo-sela-o-amor;Quando o Tempo sela o Amor;Um acordo desenrola a perseguição persistente de Kim Woo-jin por Lim Eun-ju. Dizem por aí que ele a ama até os ossos. Acontece que Eun-ju vivia à deriva após o término com seu antigo amor e aceitou o pedido de Woo-jin por impulso. Woo-jin abandona o sonho de ser médico e vira marido em casa, dedicando-se em segredo a desenvolver um medicamento para a alergia dela. Mas ela continua fria, só com Seo Min-ho no coração. Quando Seo Min-ho retorna, Woo-jin pede o divórcio.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773325057788-9ocf6.jpg;legendado;https://doramasplus.b-cdn.net/Quando%20o%20Tempo%20sela%20o%20Amor.mp4
a-noiva-do-necroterio;A Noiva do Necrotério;Prometida em casamento com um homem que ela nunca conheceu, ela descobre que o noivo trabalha cercado pela morte. Entre a frieza do necrotério e o calor inesperado de seus olhos, algo improvável começa a florescer.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773325559179-36uwua.jpg;legendado;https://doramasplus.b-cdn.net/A%20Noiva%20do%20Necrot%C3%A9rio.mp4
olho-por-olho;Olho por Olho;Ela não esquece, não perdoa e não descansa até que a conta esteja zerada. Uma história de vingança calculada onde cada golpe é devolvido com precisão — olho por olho, sem piedade.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773323938141-fy5fi.jpg;legendado;https://doramasplus.b-cdn.net/Olho%20por%20Olho.mp4
do-peao-descartado-ao-rei-da-jogada;Do Peão Descartado ao Rei da Jogada;Carlos cresceu carregando o estigma de filho ilegítimo, criado pela mãe. Até os dezoito anos, o pai dele, um chefão respeitado no meio, apareceu do nada. O defendeu diante da professora e o levou de volta para os Cunha. O que o esperava era um acordo frio, disfarçado de afeto familiar. Precisando pagar o tratamento da mãe, ele aceitou. A partir daí, trilhou um caminho de sangue e fogo. Pela mãe, por todos que amava, ele deu tudo de si, até fazer o meio inteiro tremer!;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773323265324-m6gxz.jpg;dublado;https://doramasplus.b-cdn.net/Do%20Pe%C3%A3o%20Descartado%20ao%20Rei%20da%20Jogada.mp4
de-tribal-a-esposa-do-ceo;De Tribal a Esposa do Ceo;Ela veio de um mundo completamente diferente do dele — e foi exatamente isso que o fascinou. Da vida tribal para o escritório do CEO, a jornada dela foi de estranhamento, adaptação e um amor que não precisou de tradução.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773404140926-kvtfkl.jpg;dublado;https://doramasplus.b-cdn.net/De%20Tribal%20a%20Esposa%20do%20Ceo.mp4
mamae-eu-nao-minto-mais;Mamãe, Eu não Minto Mais;Estela, que morreu vítima de abuso da mãe, reencarna como Graça e reencontra o calor familiar. A família original se desintegra após sua morte e colhe as consequências dos próprios atos. Graça finalmente ajuda a nova família a superar a dor, livra-se completamente das sombras da vida passada e conquista liberdade e felicidade verdadeiras.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773396991669-2n53yu.jpg;legendado;https://doramasplus.b-cdn.net/Mam%C3%A3e%2C%20Eu%20n%C3%A3o%20Minto%20Mais.mp4
3-2-1-adeus-e-ponto-final;3. 2. 1, Adeus e Ponto Final;A decisão de Júlia está tomada: ela vai deixar o Walter e levar seu filho, Caleb. O que ela não esperava era que Caleb, em um último ato de fé, desse ao pai três chances finais para se redimir. Três oportunidades para o Walter provar que é capaz de ser o marido e o pai que nunca foi. Uma história sobre redenção, perdão e os frágeis laços que mantêm uma família unida.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773397657401-5pwoli.jpg;legendado;https://doramasplus.b-cdn.net/3.%202.%201%2C%20Adeus%20e%20Ponto%20Final.mp4
depois-de-sair-do-inframundo-conquistei-o-imperador;Depois de sair do Inframundo, Conquistei o Imperador;A Guardiã do Esquecimento, Sofia trabalhou no Inframundo durante centenas de anos. Cansada daquela rotina, ela foge para reencarnar no mundo dos vivos, mas acaba se tornando uma esposa desprezada do General Yalando. Ela humilha a mulher falsa e o marido trapaceiro, fazendo com que eles passem por todo tipo de vexame. Depois, abandona o passado e parte para conquistar o imperador tirano. O único problema é, por que seus pensamentos secretos estão sendo ouvidos?;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773398251679-qu7o6r.jpg;legendado;https://doramasplus.b-cdn.net/Depois%20de%20sair%20do%20Inframundo%2C%20Conquistei%20o%20Imperador.mp4
meu-chefe-o-ceo-me-ama-em-segredo;Meu Chefe, O Ceo, Me ama em Segredo;O CEO tinha um segredo que mantinha guardado com a mesma rigidez com que comandava sua empresa. Ela era a única que não sabia — mas era também a única razão pela qual o segredo continuava valendo a pena guardar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773486568814-pynfj.jpg;dublado;https://doramasplus.b-cdn.net/Meu%20Chefe%2C%20O%20Ceo%2C%20Me%20ama%20em%20Segredo.jpg.mp4
casamento-rapido-ela-nao-segue-as-regras-normais;Casamento Rápido, Ela não segue as Regras Normais;"Lara Sousa foi enviada pela madrasta para as montanhas desde pequena. Lá, passou anos treinando, sem entender as normas sociais modernas. Agora, seu Mestre quer que ela desça a montanha e inventa como motivo que se casar e ""dormir"" com o marido aumentaria seu poder. Ingênua, ela acreditava que ""dormir"" significava apenas compartilhar a cama. Após descer a montanha e conhecer o marido, situações engraçadas e desastrosas ocorrem até que ela descobre que ""dormir"" pode trazer bebês.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773491018454-f5of4n.jpg;dublado;https://doramasplus.b-cdn.net/Casamento%20R%C3%A1pido%2C%20Ela%20n%C3%A3o%20segue%20as%20Regras%20Normais.mp4
meu-crush-acha-que-sou-seu-mano;Meu Crush acha que sou seu Mano;: Baram, o vocalista da banda Ddara Baram, aprendeu com o doloroso fracasso de seu primeiro amor que ele deveria ser cauteloso ... Meu Crush acha que sou seu Mano Assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773491746414-x8bd0y.jpg;legendado;https://doramasplus.b-cdn.net/Meu%20Crush%20acha%20que%20sou%20seu%20Mano.mp4
beijada-pelo-fogo;Beijada pelo Fogo;O fogo que ela encontrou nele era diferente de tudo que havia sentido antes — intenso, perigoso e impossível de apagar. Ser beijada pelo fogo significa aceitar que algumas queimaduras deixam marcas que você não quer curar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773327280409-v37r2q.jpg;legendado;https://doramasplus.b-cdn.net/Beijada%20pelo%20Fogo.mp4
o-amor-vai-nos-separar;O Amor vai nos Separar;Eles sabiam desde o começo que o amor os separaria. Mesmo assim, escolheram sentir. Agora que o momento chegou, nenhum dos dois está preparado para o adeus.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1770996705849-f2b11.jpg;legendado;https://doramasplus.b-cdn.net/O%20Amor%20vai%20nos%20Separar.mp4
traidas-pelo-destino-unidas-pela-vinganca;Traídas pelo Destino, Unidas pela Vingança;O destino as traiu da mesma forma. O ódio as uniu. Juntas, são imparáveis — e quem as machucou vai descobrir o que acontece quando duas mulheres decidem que chegou a hora de cobrar com juros.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773403446944-k3l8u.jpg;legendado;https://doramasplus.b-cdn.net/Tra%C3%ADdas%20pelo%20Destino%2C%20Unidas%20pela%20Vingan%C3%A7a.mp4
rainha-de-copas;Rainha de Copas ;Sem Sinopse Rainha de Copas  assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1775061917064-3tsws.jpg;legendado;https://doramasplus.b-cdn.net/Rainha%20de%20Copas%20.mp4
esposa-elegante;Esposa Elegante;Sem Sinopse Esposa Elegante Assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1775766352675-344on.jpg;dublado;https://doramasplus.b-cdn.net/Esposa%20Elegante.mp4
ela-nunca-buscou-amor;Ela nunca buscou Amor;Ela cresceu sem buscar amor — porque aprendeu cedo demais que buscar algo é a forma mais rápida de perder. Quando o amor chegou sem ser convidado, ela não sabia se devia abrir a porta ou fingir que não estava em casa.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773493744208-2a4kdo.jpg;dublado;https://doramasplus.b-cdn.net/Ela%20nunca%20buscou%20Amor.mp4
de-dependente-a-noiva-do-magnata;De Dependente a noiva do Magnata;Luísa Serra luta para sobreviver no mundo das celebridades, enquanto Theo dos Santos é um poderoso magnata. Após um mal-entendido e um sequestro, ela arrisca a própia vida para protege-lo.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773262504454-2cd8hr.jpg;legendado;https://doramasplus.b-cdn.net/De%20Dependente%20a%20noiva%20do%20Magnata.mp4
ele-me-desdenha-mas-me-quer-toda;Ele me Desdenha, Mas me quer Toda;Após ser injustamente acusada de dopar Natan e cruelmente rejeitada, Camila cria sozinha o filho que ele nem sabe que tem. Anos depois, o destino a coloca frente a frente com seu novo chefe: o próprio Natan. Por trás da frieza, ele volta a se sentir atraído por ela… mas até quando ele descobrirá que ela criou seu filho em segredo?;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773582764067-mu371a.jpg;legendado;https://doramasplus.b-cdn.net/Ele%20me%20Desdenha%2C%20Mas%20me%20quer%20Toda.mp4
uma-entrega-do-bebe-ao-bilionario;Uma entrega do Bebê ao Bilionário;Precisando pagar seus estudos, Rosa trabalha como entregadora de comida e, devido a um mal-entendido, acaba passando uma noite com o bilionário Jonas. Ao descobrir-se grávida e “traída”, ela resiste e não cede às pressões. À medida que a verdade vem à tona, Jonas decide protegê-la, e o amor entre os dois nasce em meio a adversidades e traumas antigos.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773583031185-vrnvp9.jpg;dublado;https://doramasplus.b-cdn.net/Uma%20entrega%20do%20Beb%C3%AA%20ao%20Bilion%C3%A1rio.mp4
furia-na-estrada;Fúria na Estrada;O entregador Fábio esconde uma origem lendária: filho do Deus do Volante. Ao salvar um menino sequestrado, descobre ser seu próprio filho com Marina. Quando a equipe dela é destruída por Dário, o talento adormecido de Fábio desperta. Entre corridas mortais e conspirações, ele vence campeonatos, expõe crimes e enfrenta gigantes para proteger a família.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773493102177-ezr8ko.jpg;dublado;https://doramasplus.b-cdn.net/F%C3%BAria%20na%20Estrada%20(2).mp4
patriarca-criador-meu-sangue-invencivel;Patriarca Criador, Meu Sangue Invencível;"Há 60 anos no mundo de cultivo imortal, Gabriel era um velho moribundo. Ao despertar o ""Sistema Florescer"", sua missão ficou clara: mais esposas, mais vida; mais filhos, mais poder! Então, ele se dedica à sua nova ""jornada de trabalho"". Suas mulheres vão de viúvas a fadas, e cada filho é mais genial que o outro. Até o dia em que a família Souza se torna a lenda suprema do mundo de cultivo!";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773668645026-rof7g.jpg;dublado;https://doramasplus.b-cdn.net/Patriarca%20Criador%2C%20Meu%20Sangue%20Invenc%C3%ADvel.mp4
o-guarda-costas-invencivel;O Guarda-Costas Invencível;Ninguém sabia que por trás da fachada de guarda-costas se escondia o homem mais perigoso do mundo. Quando a missão vira algo pessoal, invencível é o que ele precisa ser — por ela.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1771535987928-0bymn.jpg;dublado;https://doramasplus.b-cdn.net/Guarda-Costas%20Invenc%C3%ADvel.mp4
so-mais-uma-vez;Só mais uma Vez;Ela disse que era a última vez. Mentiu. Uma vez mais, um encontro que não devia acontecer, e os dois se veem onde sempre terminam — no mesmo lugar, com os mesmos sentimentos que tentaram largar tantas vezes.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773584375766-qvf1rf.jpg;dublado;https://doramasplus.b-cdn.net/S%C3%B3%20mais%20uma%20Vez.mp4
o-retorno-da-rainha-delta;O Retorno da Rainha Delta;A rainha Delta foi derrubada, humilhada e esquecida. Mas rainhas não ficam caídas para sempre. Seu retorno vai sacudir o reino — e ninguém estará preparado para o que ela traz de volta.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773492340251-h4yvig.jpg;legendado;https://doramasplus.b-cdn.net/o%20retorno%20da%20rainha%20delta.mp4
o-marido-vegetal-era-meu-amante-de-uma-noite;O Marido Vegetal era meu Amante de uma Noite;Ela nunca imaginou que o homem em estado vegetativo no hospital seria o mesmo da sua noite mais inesquecível. Quando os segredos começam a aparecer, a vida dela muda de um jeito que ela jamais poderia prever.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773585166778-bvgnvfh.jpg;dublado;https://doramasplus.b-cdn.net/O%20Marido%20Vegetal%20era%20meu%20Amante%20de%20uma%20Noite.mp4
escolhi-o-marido-certo-nesta-vida;Escolhi o Marido Certo nesta Vida;Desta vez ela escolheu diferente — e o universo inteiro parecia confirmar que foi a escolha certa. O marido que encontrou nesta vida carregava exatamente o que faltava na anterior, e ela não iria desperdiçar uma segunda chance.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773582341056-qoxs4.jpg;legendado;https://doramasplus.b-cdn.net/Escolhi%20o%20Marido%20certo%20nesta%20Vida.mp4
the-mafia-boss-o-chefe-da-mafia;The máfia Boss/ O Chefe da Máfia;A policial disfarçada Talia Rici se infiltra na multidão para derrubar o chefe Luciano Romano. Sua missão se complica à medida que ela desenvolve sentimentos por ele, testando sua lealdade e determinação.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1766261872479-8mzjpa.jpg;legendado;https://doramasplus.b-cdn.net/The%20m%C3%A1fia%20Boss%20O%20Chefe%20da%20M%C3%A1fia.mp4
o-jogo-virou-realidade;O Jogo virou Realidade;O jogo virou realidade e o mundo desabou. O Lucas morreu traído pela namorada. Renasceu 12h antes do apocalipse. Com memórias do futuro, virou o maior pagador e comprou a única Deusa Raposa SSS. Agora, com seu poder divino, voltou para destruir os inimigos e salvar sua avó.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773672441862-x5e8.jpg;dublado;https://doramasplus.b-cdn.net/O%20Jogo%20virou%20Realidade.mp4
ela-nao-perdoa-traicao;Ela não perdoa Traição;Luna volta para o país pronta para salvar a empresa do marido Caio, mas o flagra com a secretária Nicole, que roubou até seus itens de luxo. Traída, ela retira o apoio financeiro ao marido, desmascara a conspiração e reconquista seu poder, encontrando um novo amor no amigo de infância, Rafael.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773675940486-b6pe2.jpg;dublado;https://doramasplus.b-cdn.net/Ela%20n%C3%A3o%20perdoa%20Trai%C3%A7%C3%A3o.mp4
mais-quente-que-meu-ex;Mais Quente que meu Ex;O ex deixou saudade — mas o novo chegou com uma temperatura completamente diferente. Mais quente, mais intenso e absolutamente mais perigoso para o coração que ela ainda estava tentando proteger.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773672944265-edere9.jpg;legendado;https://doramasplus.b-cdn.net/Mais%20Quente%20que%20meu%20Ex.mp4
amor-nas-sombras;Amor nas Sombras;Ao voltar para sua terra natal, Sloane acabou se cruzando com seu arquiinimigo, Nick. Os dois nutriram um ódio profundo um pelo outro, mas, nos cantos mais ...;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773677786164-ledvgu.jpg;dublado;https://doramasplus.b-cdn.net/Amor%20nas%20Sombras.mp4
amor-sem-antidoto;Amor sem Antídoto;"Amor Sem Antídoto é um intenso short drama romântico sobre paixão perigosa, segredos e um amor impossível de controlar.
";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773758623748-zq6f3q.jpg;legendado;https://doramasplus.b-cdn.net/Amor%20sem%20Ant%C3%ADdoto.mp4
nao-mexa-com-a-pequena;Não Mexa com a Pequena;A Júlia órfã que o meu tio adotou a poucos dias. Então é só uma filha adotiva, por isso não tem educação. E qual é o problema de ser adotada? No ...;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773759104202-1ogti9.jpg;dublado;https://doramasplus.b-cdn.net/N%C3%A3o%20Mexa%20com%20a%20Pequena.mp4
a-sua-filhinha-e-intocavel;A Sua Filhinha é Intocável;O pai mais poderoso do mundo tem uma regra absoluta: a filhinha dele é intocável. Mas quando ela decide quem quer ao seu lado, nem o império do pai será capaz de mudar o que o coração já escolheu.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773669141461-3aizfe.jpg;legendado;https://doramasplus.b-cdn.net/A%20Sua%20Filhinha%20%C3%A9%20Intoc%C3%A1vel.mp4
beije-me-onde-me-doi;Beije-Me onde me Dói;Ela carregava dores que nunca deixou ninguém tocar. Ele foi o único que perguntou onde doía — e teve coragem de ficar mesmo quando a resposta foi mais pesada do que esperava.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773756109632-pgm78b.jpg;legendado;https://doramasplus.b-cdn.net/Beije-Me%20onde%20me%20D%C3%B3i.mp4
o-resto-da-minha-vida-sera-de-solidao;O Resto da minha vida sera de Solidão;Depois de tudo que viveu, ela concluiu que a solidão seria o seu destino. Mas o coração raramente aceita as decisões que a cabeça toma — e o restante da vida pode ser muito longo para passar sozinha.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765552272695-0eprji.jpg;dublado;https://doramasplus.b-cdn.net/O%20Resto%20da%20minha%20vida%20sera%20de%20Solid%C3%A3o.mp4
meu-marido-e-meu-advogado;Meu Marido é meu Advogado;Sem Sinopse Meu Marido é meu Advogado assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1774105562611-o0wknd.jpg;dublado;https://doramasplus.b-cdn.net/Meu%20Marido%20%C3%A9%20meu%20Advogado.mp4
duas-amigas-contra-o-roteiro;Duas Amigas contra o Roteiro;Sem Sinopse Duas Amigas contra o Roteiro assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1774287105866-fu3e5r.jpg;dublado;https://doramasplus.b-cdn.net/Duas%20Amigas%20contra%20o%20Roteiro.mp4
reino-quebrado-sangue-sagrado;Reino Quebrado Sangue Sagrado;Sem Sinopse Reino Quebrado Sangue Sagrado assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1774288068521-wsg2p.jpg;dublado;https://doramasplus.b-cdn.net/Reino%20Quebrado%20Sangue%20Sagrado.mp4
o-pecado-de-um-pai;O Pecado de um Pai;As escolhas de um pai moldam a vida de toda uma família. Quando o pecado que ele escondeu começa a aparecer, os filhos precisam decidir entre o amor que sentem e a verdade que descobriram.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773759462505-kj22k.jpg;dublado;https://doramasplus.b-cdn.net/O%20Pecado%20de%20um%20Pai.mp4
do-simplorio-ao-sigma-rico-solteiro-e-desejado;Do Simplório ao Sigma: Rico, Solteiro e Desejado;Do Simplório ao Sigma: Rico, Solteiro e Desejado é um envolvente short drama sobre transformação, ambição e a ascensão surpreendente de um homem que todos costumavam subestimar. Depois de ser ridicularizado e rejeitado por aqueles ao seu redor, ele decide mudar completamente sua vida e retorna mais confiante, bem-sucedido e irresistível. Agora rico, solteiro e desejado, ele enfrenta antigos inimigos e pessoas que antes o desprezavam, mostrando que o verdadeiro poder vem de superar o passado. Com reviravoltas dramáticas, romance inesperado e uma jornada de superação, este short drama conta a história de um homem que transformou humilhação em vitória.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773762248197-kkpe5l.jpg;dublado;https://doramasplus.b-cdn.net/Do%20Simpl%C3%B3rio%20ao%20Sigma%20Rico%2C%20Solteiro%20e%20Desejado.mp4
ela-escolheu-outro-homem;Ela Escolheu outro Homem;Ela escolheu outro homem — e ele precisou aprender a respeitar uma escolha que partiu seu coração ao meio. Mas o destino tem um jeito cruel e gentil ao mesmo tempo de reescrever finais que pareciam definitivos.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773762711048-kqe2dm.jpg;dublado;https://doramasplus.b-cdn.net/Ela%20Escolheu%20outro%20Homem.mp4
quando-parei-de-te-salvar;Quando Parei de te Salvar;Por anos ela correu para salvar todo mundo — menos a si mesma. Quando decide parar, o mundo ao redor entra em pânico. Mas essa decisão pode ser o início da única vida que sempre mereceu viver.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773760256935-9dfwa.jpg;dublado;https://doramasplus.b-cdn.net/Quando%20Parei%20de%20te%20Salvar.mp4
a-costureira-do-desejo;A Costureira do Desejo;"Grace, designer de lingerie em dificuldades, precisa de dinheiro para a cirurgia da irmã. Na empresa de Chris, é confundida com testadora e submetida a seu ""treinamento"" sensual. Ele oferece um contrato BDSM bem pago. Relutante, ela aceita, iniciando uma relação complexa onde seu talento brilha.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773764424988-1u5hv.jpg;dublado;https://doramasplus.b-cdn.net/A%20Costureira%20do%20Desejo.mp4
senhorita-perfeita-e-seu-monstro;Senhorita Perfeita e seu Monstro;Bella sempre foi conhecida como a garota perfeita do Colégio Westbridge. Filha do prefeito da cidade, ela vive sob regras rígidas, expectativas impossíveis e uma reputação impecável que nunca pode falhar. Para todos ao seu redor, Bella é o exemplo de disciplina, elegância e comportamento.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773765579811-wllnkb.jpg;dublado;https://doramasplus.b-cdn.net/Senhorita%20Perfeita%20e%20seu%20Monstro.mp4
a-herdeira-bilionaria;A Herdeira Bilionária;Quando sua vida muda da noite para o dia após descobrir uma herança milionária, ela precisa aprender a navegar num mundo de luxo, poder e segredos — enquanto tenta descobrir em quem realmente pode confiar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773764927946-38l5fl.jpg;dublado;https://doramasplus.b-cdn.net/A%20Herdeira%20Bilion%C3%A1ria.mp4
a-princesa-rebelde-da-familia-a-incrivel-herdeira-ociosa;A Princesa Rebelde da Família/ A Incrível Herdeira Ociosa;A família esperava obediência. Ela entregou rebeldia com um sorriso. Por trás da princesa que fingia ser incrível e ociosa, havia uma herdeira mais poderosa do que qualquer um ousava imaginar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773761159826-pm1g06o.jpg;legendado;https://doramasplus.b-cdn.net/A%20Princesa%20Rebelde%20da%20Fam%C3%ADlia%20A%20Incr%C3%ADvel%20Herdeira%20Ociosa.mp4
neste-natal-eu-me-casei-com-um-bilionario-sujo-de-graxa;Neste natal eu me casei com um Bilionário sujo de Graxa;Um bilionário cheio de graxa nas mãos e ela que nunca esperou se apaixonar no Natal. O que começa como um encontro improvável vira uma história que nenhum dos dois esquece.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765663781974-5i0frt.jpg;legendado;https://doramasplus.b-cdn.net/Neste%20natal%20eu%20me%20casei%20com%20um%20Bilion%C3%A1rio%20sujo%20de%20Graxa.mp4
